522.577758789	164.560272217
217.518859863	148.556991577
470.379455566	56.9721336365
595.618774414	191.125183105
552.859069824	219.753982544
295.157226562	305.440948486
295.157226562	305.440948486
470.348114014	192.498245239
470.348114014	192.498245239
326.988189697	189.741882324
404.312683105	253.912948608
572.542297363	308.960113525
393.162902832	302.562683105
393.162902832	302.562683105
306.528961182	355.986938477
429.768127441	357.811340332
