242.753540039	90.7352523804
406.075378418	286.476165771
51.0093193054	279.75100708
397.870391846	311.421295166
87.0939025879	34.0092735291
418.897125244	124.065963745
305.840942383	29.9890460968
257.848449707	256.472290039
115.789039612	89.8086013794
140.581771851	89.6496505737
16.732875824	178.307907104
242.215362549	224.918563843
10.9637966156	264.532836914
128.926925659	269.61907959
128.926925659	269.61907959
116.113723755	272.001708984
362.115814209	167.003295898
9.19836330414	231.609710693
563.726806641	76.6140899658
301.151062012	137.561737061
56.2661895752	164.83380127
243.453399658	288.379241943
106.285217285	178.235092163
106.285217285	178.235092163
301.751678467	225.500823975
270.026092529	87.8862533569
27.2014598846	331.10144043
182.480194092	241.125045776
182.480194092	241.125045776
283.084136963	118.713012695
243.215133667	259.014343262
243.215133667	259.014343262
79.7684860229	262.18649292
140.993423462	130.498580933
155.838638306	271.467956543
301.558319092	275.253936768
92.192237854	288.250762939
80.6280975342	299.663635254
115.640693665	299.259979248
115.640693665	299.259979248
301.751678467	225.500823975
92.684173584	439.303894043
544.049133301	40.2127571106
65.6009750366	58.7617797852
454.485229492	58.8716430664
454.485229492	58.8716430664
229.507736206	65.9144287109
251.848342896	76.7898788452
124.97190094	91.920501709
195.208465576	317.156768799
79.9041137695	364.310577393
367.673278809	161.177749634
241.151901245	138.515350342
315.931182861	133.111740112
65.8790283203	450.063568115
435.243255615	140.302001953
316.166046143	148.281433105
14.3879528046	227.64616394
144.134902954	243.975341797
384.682037354	223.688446045
144.134902954	243.975341797
526.911193848	146.407241821
384.814788818	257.722595215
384.814788818	257.722595215
455.044891357	291.360626221
79.2508926392	300.148834229
